,id,timestamp,lat,lon,destination,pattern_id,pattern_distance,trip_id
13646,6442,20191205 11:15:12,40.439703583717346,-79.95953822135925,Braddock,6777,12940,6663
13653,6355,20191205 11:15:14,40.43307228088379,-79.88480377197266,Braddock,6914,43399,6656
13656,5650,20191205 11:15:17,40.43645095825195,-79.96805447948222,Downtown,6774,49312,5740
13661,5648,20191205 11:15:19,40.41153435628922,-79.86944317426838,Downtown,6898,8121,5803
13667,5650,20191205 11:15:21,40.43645668029785,-79.96883392333984,Downtown,6774,49533,5740
13672,5648,20191205 11:15:32,40.41197087214543,-79.86994992769681,Downtown,6898,8323,5803
13674,6447,20191205 11:15:26,40.44029235839844,-79.99919891357422,Braddock,6914,496,6667
13675,6355,20191205 11:15:29,40.43174319797092,-79.88450113932292,Braddock,6914,43946,6656
13677,6122,20191205 11:15:32,40.405058831879586,-79.87151914654356,Downtown,6774,8759,5741
13680,3308,20191205 11:15:26,40.426264818976904,-79.89153514188878,Braddock,6777,38236,6658
13682,5542,20191205 11:15:30,40.43806076049805,-79.92362263997396,Downtown,6806,26276,5801
13684,6113,20191205 11:15:34,40.43984228665711,-79.89468846555616,Downtown,6898,28642,5800
13687,6351,20191205 11:15:37,40.408294677734375,-79.85794830322266,Braddock Shopping Ctr,6931,66545,6651
13689,5650,20191205 11:15:33,40.436907632010325,-79.97021920340401,Downtown,6774,50040,5740
13693,5542,20191205 11:15:33,40.43806076049805,-79.92397188672832,Downtown,6806,26372,5801
13695,6113,20191205 11:15:38,40.43981276965532,-79.89495124191534,Downtown,6898,28747,5800
13700,5650,20191205 11:15:38,40.437213654213764,-79.97116023936171,Downtown,6774,50329,5740
13702,3308,20191205 11:15:41,40.42528376859777,-79.8915210050695,Braddock,6777,38639,6658
13712,6442,20191205 11:15:43,40.4410275050572,-79.95772298177083,Braddock,6777,13669,6663
13715,5542,20191205 11:15:43,40.43806076049805,-79.92449474334717,Downtown,6806,26508,5801
13727,5648,20191205 11:15:57,40.413605633903956,-79.87151590983073,Downtown,6898,9132,5803
13729,6447,20191205 11:15:56,40.439979553222656,-79.99835205078125,Braddock,6914,784,6667
13730,6355,20191205 11:15:56,40.42870794760214,-79.8846008713181,Braddock,6914,45108,6656
13733,5650,20191205 11:15:54,40.437870025634766,-79.97325897216797,Downtown,6774,51002,5740
13736,6253,20191205 11:15:56,40.402499429110826,-79.86851935551084,Braddock,6777,50917,6654
13744,5650,20191205 11:16:03,40.43802452087402,-79.9746208190918,Downtown,6774,51454,5740
13749,5648,20191205 11:16:09,40.41435510140878,-79.87284992359302,Downtown,6898,9608,5803
13750,6113,20191205 11:16:09,40.43968914716672,-79.89705892709586,Downtown,6898,29334,5800
13752,6355,20191205 11:16:09,40.42730424842056,-79.8850700222716,Braddock,6914,45688,6656
13765,6122,20191205 11:16:18,40.40713593766496,-79.87517753807273,Downtown,6774,10116,5741
13767,6442,20191205 11:16:13,40.4410275050572,-79.95772298177083,Braddock,6777,13669,6663
13775,6351,20191205 11:16:20,40.41272020339966,-79.85637760162354,Braddock Shopping Ctr,6931,68395,6651
13779,3308,20191205 11:16:19,40.42299343290783,-79.89107440766834,Braddock,6777,39653,6658
13782,5648,20191205 11:16:28,40.41484069824219,-79.87425761320154,Downtown,6898,10038,5803
13784,6447,20191205 11:16:26,40.4398193359375,-79.99793243408203,Braddock,6914,937,6667
13788,5650,20191205 11:16:23,40.43821689060756,-79.97751344953265,Downtown,6774,52341,5740
13791,6253,20191205 11:16:27,40.402499429110826,-79.86851935551084,Braddock,6777,50917,6654
13805,6113,20191205 11:16:35,40.43967498432506,-79.89745192094283,Downtown,6898,29487,5800
13815,5648,20191205 11:16:42,40.415289306640624,-79.87563591003418,Downtown,6898,10511,5803
13816,6113,20191205 11:16:46,40.4396167677276,-79.89844170395209,Downtown,6898,29826,5800
13818,6355,20191205 11:16:44,40.4253175908869,-79.88574241869378,Braddock,6914,46477,6656
13819,6351,20191205 11:16:42,40.41326805853075,-79.8551520070722,Braddock Shopping Ctr,6931,68826,6651
13821,5650,20191205 11:16:40,40.43830871582031,-79.9794526533647,Downtown,6774,52873,5740
13822,6442,20191205 11:16:39,40.441036224365234,-79.95770941840277,Braddock,6777,13674,6663
13825,5542,20191205 11:16:47,40.43803770150711,-79.92776853646805,Downtown,6806,27473,5801
13827,6113,20191205 11:16:52,40.43955213373358,-79.8993991505016,Downtown,6898,30091,5800
13831,6122,20191205 11:16:49,40.40872711431785,-79.87702779300878,Downtown,6774,10840,5741
13833,6442,20191205 11:16:51,40.44158208937872,-79.95693824404762,Braddock,6777,13993,6663
13834,3308,20191205 11:16:49,40.4223728503211,-79.89069133693889,Braddock,6777,39902,6658
13836,5542,20191205 11:16:49,40.43802238233162,-79.92795932654178,Downtown,6806,27527,5801
13839,6447,20191205 11:16:56,40.43941116333008,-79.9968490600586,Braddock,6914,1272,6667
13843,5650,20191205 11:16:57,40.438329523259945,-79.9798916903409,Downtown,6774,53034,5740
13845,3308,20191205 11:16:58,40.4219198835657,-79.89040942902261,Braddock,6777,40101,6658
13846,6253,20191205 11:16:58,40.402499429110826,-79.86851935551084,Braddock,6777,50917,6654
13859,5648,20191205 11:17:05,40.41536649068197,-79.87623189290365,Downtown,6898,10709,5803
13865,5650,20191205 11:17:07,40.43834478204901,-79.98028587572503,Downtown,6774,53144,5740
13873,6355,20191205 11:17:09,40.42354183509702,-79.88631426701781,Braddock,6914,47184,6656
13874,6351,20191205 11:17:14,40.41423213481903,-79.85272228717804,Braddock Shopping Ctr,6931,69838,6651
13878,3308,20191205 11:17:13,40.420706905535795,-79.88967098406891,Braddock,6777,40644,6658
13881,5648,20191205 11:17:18,40.415455356720955,-79.87734690020162,Downtown,6898,11037,5803
13886,6122,20191205 11:17:21,40.41039838629254,-79.87811641369836,Downtown,6774,11690,5741
13888,6442,20191205 11:17:22,40.44218601324619,-79.95608090131711,Braddock,6777,14289,6663
13889,3308,20191205 11:17:24,40.41964215365323,-79.88899147727273,Braddock,6777,41097,6658
13891,5542,20191205 11:17:19,40.43786875406901,-79.93030293782552,Downtown,6806,28179,5801
13893,6113,20191205 11:17:30,40.43812780380249,-79.90511112213134,Downtown,6898,31780,5800
13894,6447,20191205 11:17:26,40.439208984375,-79.99633026123047,Braddock,6914,1408,6667
13898,5650,20191205 11:17:26,40.43844531831287,-79.98254915267702,Downtown,6774,53816,5740
13901,6253,20191205 11:17:28,40.402499429110826,-79.86851935551084,Braddock,6777,50917,6654
13910,6442,20191205 11:17:33,40.44225056966146,-79.95603434244792,Braddock,6777,14347,6663
13924,5542,20191205 11:17:39,40.43782563643022,-79.9309248490767,Downtown,6806,28393,5801
13928,6355,20191205 11:17:40,40.42237730949156,-79.88589625204763,Braddock,6914,47667,6656
13929,6351,20191205 11:17:44,40.4151200566973,-79.85462352207729,Braddock Shopping Ctr,6931,70505,6651
13933,3308,20191205 11:17:42,40.41833543777466,-79.88819367544991,Braddock,6777,41625,6658
13936,5648,20191205 11:17:49,40.41554974286984,-79.87798681014624,Downtown,6898,11234,5803
13950,6355,20191205 11:17:53,40.4220495223999,-79.88650131225586,Braddock,6914,47885,6656
13951,6351,20191205 11:17:50,40.41507462092808,-79.8546611240932,Braddock Shopping Ctr,6931,70524,6651
13958,5648,20191205 11:17:57,40.41572992425216,-79.87851755242599,Downtown,6898,11408,5803
13960,6447,20191205 11:17:56,40.439002990722656,-79.9958724975586,Braddock,6914,1530,6667
13962,6351,20191205 11:18:01,40.41467119852702,-79.8550043741862,Braddock Shopping Ctr,6931,70714,6651
13964,5650,20191205 11:17:58,40.43847147623698,-79.98313649495442,Downtown,6774,53987,5740
13965,6442,20191205 11:18:04,40.44287894753849,-79.95466366936179,Braddock,6777,14808,6663
13966,3308,20191205 11:17:55,40.417318979899086,-79.88757960001628,Braddock,6777,42081,6658
13967,6253,20191205 11:17:59,40.402499429110826,-79.86851935551084,Braddock,6777,50917,6654
13974,6122,20191205 11:18:06,40.41238181821762,-79.88187753000567,Downtown,6774,13019,5741
13981,6113,20191205 11:18:13,40.438011169433594,-79.91208348955426,Downtown,6898,33732,5800
13991,6113,20191205 11:18:20,40.43803024291992,-79.91295187813895,Downtown,6898,33987,5800
13993,6355,20191205 11:18:17,40.42096601213728,-79.88575090680804,Braddock,6914,48395,6656
13999,5542,20191205 11:18:19,40.4396213005329,-79.93479656351023,Downtown,6806,29830,5801
14002,6447,20191205 11:18:23,40.438976526260376,-79.99567317962646,Braddock,6914,1618,6667
14008,3308,20191205 11:18:22,40.41600942611694,-79.88524382455009,Braddock,6777,42947,6658
14015,6122,20191205 11:18:30,40.413038156800354,-79.88311987408137,Downtown,6774,13468,5741
14018,3308,20191205 11:18:29,40.41579789381761,-79.8840842613807,Braddock,6777,43266,6658
14024,6351,20191205 11:18:31,40.414493560791016,-79.85521697998047,Braddock Shopping Ctr,6931,70769,6651
14026,5650,20191205 11:18:31,40.43851089477539,-79.98410364407212,Downtown,6774,54230,5740
14027,6442,20191205 11:18:34,40.442921806784234,-79.95448931525735,Braddock,6777,14880,6663
14029,5542,20191205 11:18:32,40.440512339274086,-79.93562361122905,Downtown,6806,30245,5801
14032,6447,20191205 11:18:37,40.43889236450195,-79.9947525024414,Braddock,6914,1896,6667
14035,6122,20191205 11:18:36,40.41329482506062,-79.88360451007712,Downtown,6774,13632,5741
14040,5648,20191205 11:18:44,40.41736602783203,-79.88136291503906,Downtown,6898,12430,5803
14041,6113,20191205 11:18:41,40.43803024291992,-79.91514696393695,Downtown,6898,34666,5800
14043,6355,20191205 11:18:45,40.420257810562376,-79.88467818971664,Braddock,6914,48822,6656
14046,5650,20191205 11:18:43,40.438526893729595,-79.98445322976184,Downtown,6774,54356,5740
14058,3308,20191205 11:18:53,40.415483109494474,-79.8829788857318,Braddock,6777,43603,6658
14066,5650,20191205 11:18:57,40.43860947458368,-79.98643895199424,Downtown,6774,54963,5740
14074,6351,20191205 11:19:02,40.414493560791016,-79.85521697998047,Braddock Shopping Ctr,6931,70769,6651
14077,6442,20191205 11:19:05,40.4432430267334,-79.95328521728516,Braddock,6777,15205,6663
14079,5542,20191205 11:19:05,40.44260787963867,-79.9374771118164,Downtown,6806,31157,5801
14082,6447,20191205 11:19:07,40.438730488652766,-79.99472709324048,Braddock,6914,1989,6667
14083,6355,20191205 11:19:10,40.419109913840224,-79.88429715740146,Braddock,6914,49427,6656
14085,6122,20191205 11:19:10,40.41477771515542,-79.88327886703166,Downtown,6774,14253,5741
14088,3308,20191205 11:19:08,40.41472371419271,-79.88330586751302,Braddock,6777,43952,6658
14091,6113,20191205 11:19:12,40.43803024291992,-79.91839993384576,Downtown,6898,35565,5800
14096,5650,20191205 11:19:12,40.43868750333786,-79.98823606967926,Downtown,6774,55467,5740
14099,5542,20191205 11:19:16,40.44267906461443,-79.93761811937604,Downtown,6806,31257,5801
14100,5648,20191205 11:19:20,40.41812475104081,-79.88263501619038,Downtown,6898,12902,5803
14101,6113,20191205 11:19:20,40.43803024291992,-79.91897220298893,Downtown,6898,35748,5800
14103,6355,20191205 11:19:20,40.41881248132506,-79.88379418672021,Braddock,6914,49623,6656
14108,3308,20191205 11:19:19,40.41382569074631,-79.88374972343445,Braddock,6777,44342,6658
14110,5648,20191205 11:19:24,40.41817082856831,-79.8827109085886,Downtown,6898,12930,5803
14124,6351,20191205 11:19:32,40.414493560791016,-79.85521697998047,Braddock Shopping Ctr,6931,70769,6651
14127,6442,20191205 11:19:36,40.44384253897318,-79.95100923863853,Braddock,6777,15958,6663
14128,3308,20191205 11:19:30,40.413001537323,-79.88304901123047,Braddock,6777,44807,6658
14129,5542,20191205 11:19:34,40.44390174320766,-79.93881484440395,Downtown,6806,31842,5801
14131,6113,20191205 11:19:38,40.438032186256265,-79.91915835974352,Downtown,6898,35814,5800
14132,6447,20191205 11:19:37,40.43804168701172,-79.9941775004069,Braddock,6914,2289,6667
14133,6355,20191205 11:19:39,40.41810256556461,-79.88259847540604,Braddock,6914,50047,6656
14137,6442,20191205 11:19:38,40.443918228149414,-79.95070457458496,Braddock,6777,16047,6663
14146,5650,20191205 11:19:43,40.438751220703125,-79.98950576782227,Downtown,6774,55797,5740
14151,6113,20191205 11:19:50,40.43804168701172,-79.9195327758789,Downtown,6898,35910,5800
14155,6122,20191205 11:19:48,40.41582084068885,-79.88415809044471,Downtown,6774,14906,5741
14168,3308,20191205 11:19:56,40.411989798912636,-79.8811293381911,Braddock,6777,45477,6658
14173,6355,20191205 11:20:01,40.41713984562801,-79.88097123366136,Braddock,6914,50656,6656
14174,6351,20191205 11:20:01,40.414435527363764,-79.85519921975057,Braddock Shopping Ctr,6931,70849,6651
14178,3308,20191205 11:19:59,40.41184616088867,-79.880859375,Braddock,6777,45571,6658
14182,6447,20191205 11:20:07,40.43798130580357,-79.9923852103097,Braddock,6914,2813,6667
14185,6122,20191205 11:20:06,40.416035478765316,-79.88539678400213,Downtown,6774,15278,5741
14189,5542,20191205 11:20:06,40.44463874553812,-79.94307945514548,Downtown,6806,33046,5801
14190,5648,20191205 11:20:10,40.41946029663086,-79.8848876953125,Downtown,6898,13740,5803
14198,3308,20191205 11:20:09,40.411702912429284,-79.88059721321895,Braddock,6777,45665,6658
14204,6351,20191205 11:20:14,40.41377812511516,-79.85570871605063,Braddock Shopping Ctr,6931,71133,6651
14206,5650,20191205 11:20:17,40.4387641775197,-79.98991315118198,Downtown,6774,55955,5740
14211,6113,20191205 11:20:21,40.43804168701172,-79.9195327758789,Downtown,6898,35910,5800
14216,5650,20191205 11:20:28,40.4387641775197,-79.98991315118198,Downtown,6774,55955,5740
14217,6442,20191205 11:20:22,40.44432830810547,-79.94889068603516,Braddock,6777,16573,6663
14218,3308,20191205 11:20:26,40.41139302934919,-79.88000379289899,Braddock,6777,45889,6658
14223,6355,20191205 11:20:31,40.41610948429551,-79.87922455543695,Braddock,6914,51291,6656
14224,6351,20191205 11:20:30,40.41362183182328,-79.85423942848489,Braddock Shopping Ctr,6931,71581,6651
14225,6122,20191205 11:20:32,40.41741680276805,-79.8876374343346,Downtown,6774,16163,5741
14227,6442,20191205 11:20:32,40.4444694519043,-79.94784393310547,Braddock,6777,16912,6663
14232,6447,20191205 11:20:37,40.43795212455418,-79.99159987076469,Braddock,6914,3043,6667
14233,6355,20191205 11:20:34,40.416096620781474,-79.87920415124228,Braddock,6914,51299,6656
14239,5542,20191205 11:20:37,40.44464183989025,-79.94371940976097,Downtown,6806,33238,5801
14240,5648,20191205 11:20:42,40.42048659979128,-79.88517791149663,Downtown,6898,14242,5803
14242,6447,20191205 11:20:41,40.437933180067276,-79.99110073513455,Braddock,6914,3197,6667
14253,6355,20191205 11:20:45,40.41570260184152,-79.8784430367606,Braddock,6914,51556,6656
14255,6122,20191205 11:20:47,40.41827068688735,-79.88815595518868,Downtown,6774,16507,5741
14259,5542,20191205 11:20:46,40.44462639944894,-79.9440198625837,Downtown,6806,33362,5801
14261,6113,20191205 11:20:50,40.43804168701172,-79.9205440305314,Downtown,6898,36189,5800
14273,6355,20191205 11:20:54,40.415490858016476,-79.87771729500064,Braddock,6914,51754,6656
14278,3308,20191205 11:20:56,40.410130977630615,-79.87761878967285,Braddock,6777,46694,6658
14283,6355,20191205 11:21:03,40.415405909220375,-79.87670834859212,Braddock,6914,52079,6656
14284,6351,20191205 11:21:01,40.41366622027229,-79.85382169835708,Braddock Shopping Ctr,6931,71712,6651
14286,5650,20191205 11:21:03,40.438765164079335,-79.98993419778758,Downtown,6774,55960,5740
14290,5648,20191205 11:21:03,40.42074446982526,-79.88553246031417,Downtown,6898,14419,5803
14292,6447,20191205 11:21:11,40.43781182704828,-79.98848939553285,Braddock,6914,3914,6667
14302,6447,20191205 11:21:14,40.43781875982517,-79.98831809439311,Braddock,6914,3995,6667
14303,6355,20191205 11:21:16,40.41527280807495,-79.87556877136231,Braddock,6914,52423,6656
14305,6122,20191205 11:21:19,40.419613760025776,-79.88897329862,Downtown,6774,17066,5741
14307,6442,20191205 11:21:15,40.44464694129096,-79.94353336758084,Braddock,6777,18130,6663
14309,5542,20191205 11:21:18,40.44453852517264,-79.9460084097726,Downtown,6806,33931,5801
14311,6113,20191205 11:21:21,40.438053131103516,-79.92319096745672,Downtown,6898,36910,5800
14325,6122,20191205 11:21:28,40.41994182880108,-79.88919126070462,Downtown,6774,17208,5741
14328,3308,20191205 11:21:27,40.407617780897354,-79.87583895082827,Braddock,6777,47847,6658
14330,5648,20191205 11:21:32,40.421804428100586,-79.88658196585519,Downtown,6898,14921,5803
14333,6355,20191205 11:21:33,40.41482151576451,-79.87418474469867,Braddock,6914,52865,6656
14334,6351,20191205 11:21:32,40.41366622027229,-79.85382169835708,Braddock Shopping Ctr,6931,71712,6651
14335,6122,20191205 11:21:32,40.42022646390475,-79.88936086801382,Downtown,6774,17335,5741
14345,6122,20191205 11:21:36,40.420435151057454,-79.88948844795796,Downtown,6774,17435,5741
14346,5650,20191205 11:21:38,40.438850607190815,-79.99168014526367,Downtown,6774,56468,5740
14352,6447,20191205 11:21:41,40.437744140625,-79.98657480875652,Braddock,6914,4512,6667
14358,3308,20191205 11:21:44,40.4070519269523,-79.87503581936076,Braddock,6777,48192,6658
14360,5648,20191205 11:21:45,40.422290873977374,-79.88604088549344,Downtown,6898,15226,5803
14363,6355,20191205 11:21:47,40.41426086425781,-79.87264590793185,Braddock,6914,53375,6656
14366,5650,20191205 11:21:48,40.438850607190815,-79.99168014526367,Downtown,6774,56468,5740
14367,6442,20191205 11:21:46,40.444555531377375,-79.94246076500934,Braddock,6777,18440,6663
14369,5542,20191205 11:21:49,40.44446443830218,-79.94820164271763,Downtown,6806,34558,5801
14371,6113,20191205 11:21:52,40.43806076049805,-79.92403950410731,Downtown,6898,37179,5800
14374,6249,20191205 11:21:55,40.439453125,-79.93463134765625,Braddock Shopping Ctr,6931,21615,6660
14377,5650,20191205 11:21:59,40.438850607190815,-79.99168014526367,Downtown,6774,56468,5740
14382,6113,20191205 11:22:01,40.43806076049805,-79.92403950410731,Downtown,6898,37179,5800
14384,6355,20191205 11:22:01,40.41328839902525,-79.87109120686848,Braddock,6914,53982,6656
14386,6351,20191205 11:22:03,40.41366622027229,-79.85382169835708,Braddock Shopping Ctr,6931,71712,6651
14389,6442,20191205 11:22:01,40.444471939750336,-79.9420275480851,Braddock,6777,18570,6663
14390,3308,20191205 11:22:00,40.40613269805908,-79.8734210729599,Braddock,6777,48754,6658
14392,5648,20191205 11:22:05,40.42359337439904,-79.88629972017728,Downtown,6898,15784,5803
14394,6447,20191205 11:22:07,40.437664213634676,-79.98518625895183,Braddock,6914,4924,6667
14398,6122,20191205 11:22:06,40.42174701414247,-79.89026166390681,Downtown,6774,17955,5741
